system_id,ligand_instance_chain,method,ranking_score,iface_iptm,correct,rmsd,lddt_pli,pb_valid,ligand_similarity,novelty_stratum,pocket_similarity,pocket_novelty_stratum,release_date,temporal_stratum,ligand_molecular_weight,ligand_num_heavy_atoms,ligand_num_rot_bonds,ifp_recall,ifp_jaccard,cluster,entry_pdb_id,morgan_tanimoto,sucos_shape_pocket_qcov,protein_seqsim_max,target_release_date,resolution,ligand_plddt_mean,ligand_plddt_min
5sjg__1__1.A__1.G,1.G,af3,0.9827588849201028,0.96,1,0.2324741780757904,0.9863505959510804,1.0,0.45454545454545453,1,0.5715917895176477,2,2022-10-12,1,339.18075829200006,25,4,1.0,0.9375,c2,5sjg,45.45454545454545,57.159178951764765,100.0,2016-03-09,,94.90720092773438,85.4800033569336
8he2__1__1.A__1.B_1.C,1.B,af3,0.9826827640769608,0.93,0,9.245704650878906,0.6135531067848206,1.0,0.2962962962962962,2,0.27269714736181944,3,2023-05-31,2,337.163770836,24,6,0.8333333333333334,0.7142857142857143,c818,8he2,29.629629629629623,27.269714736181943,42.0,2018-06-20,,89.69666767120361,70.95999908447266
8t1y__1__1.A__1.B,1.B,af3,0.9826714711532468,0.98,1,0.2126975059509277,0.976045310497284,0.0,1.0,0,0.919855817126704,0,2023-10-04,2,291.095416504,20,5,1.0,1.0,c59,8t1y,100.0,91.9855817126704,44.0,2004-09-30,,97.67899932861329,94.75
7ukr__1__1.A__1.C,1.C,af3,0.9824792672770134,0.98,1,0.6243119239807129,0.9272016882896424,1.0,0.17475728155339806,2,0.7829051612544999,1,2022-07-27,1,388.201159388,29,4,1.0,0.8888888888888888,c623,7ukr,17.475728155339805,78.29051612545,100.0,2020-08-26,,96.83551709405307,85.69999694824219
7pjk__1__1.A__1.E,1.E,af3,0.9824455581916722,0.93,1,0.2383385300636291,1.0,1.0,0.5789473684210527,1,0.8253531236518722,1,2022-03-16,0,230.08037556,17,1,1.0,0.8888888888888888,c48,7pjk,57.89473684210527,82.53531236518722,100.0,2014-12-17,,94.91352889117073,88.3499984741211
8jdq__1__1.A__1.B_1.C,1.C,af3,0.9824325422052784,0.94,1,0.583195149898529,0.9393616914749146,1.0,0.41666666666666674,1,0.7107921787048624,1,2023-10-18,2,132.078644244,9,3,1.0,0.9,c20,8jdq,100.0,84.50554093380292,42.0,2021-01-13,,88.42555575900607,85.47000122070312
8jdq__1__1.A__1.B_1.C,1.B,af3,0.9824325422052784,0.98,1,0.2606674432754516,0.989595890045166,1.0,1.0,0,0.8450554093380291,0,2023-10-18,2,785.1571346159997,53,13,1.0,0.9,c20,8jdq,100.0,84.50554093380292,42.0,2021-01-13,,88.42555575900607,85.47000122070312
7ana__1__1.A__1.C,1.C,af3,0.9824089945941497,0.97,1,0.2743207216262817,0.985602080821991,0.0,0.2222222222222222,2,0.3593978562229881,3,2021-11-10,0,221.0899372,15,2,1.0,0.8666666666666667,c582,7ana,22.22222222222222,35.93978562229881,45.0,2019-09-25,,94.74333343505859,91.47000122070312
5shf__1__1.A__1.G,1.G,af3,0.982366124082086,0.96,1,0.7735833525657654,0.9115734696388244,1.0,0.12345679012345681,3,0.564969445151235,2,2022-10-12,1,342.14806119600007,26,3,1.0,0.875,c2,5shf,12.34567901234568,56.4969445151235,100.0,2016-03-09,,93.24346248920148,81.7300033569336
5sjf__1__1.A__1.H,1.H,af3,0.9823629316966966,0.96,0,2.6694812774658203,0.8330955505371094,1.0,0.7333333333333333,1,0.7194329460384619,1,2022-10-12,1,449.1099593480001,33,4,0.8666666666666667,0.7647058823529411,c35,5sjf,73.33333333333333,71.94329460384618,100.0,2016-03-09,,94.66787904681581,74.56999969482422
7zif__1__1.A__1.B_1.C,1.C,af3,0.982238568311858,0.95,0,4.440270900726318,0.5140051245689392,0.0,0.16260162601626013,3,0.2564704704526132,3,2022-09-07,1,548.1590368679999,39,9,0.8695652173913043,0.7142857142857143,c34,7zif,,,,,,91.65435869265825,81.62999725341797
7p5k__1__1.A__1.C,1.C,af3,0.9822262809866344,0.97,0,2.190382957458496,0.8231773376464844,1.0,0.5365853658536586,1,0.8296160986453571,1,2021-11-17,0,475.22712004,35,7,0.9444444444444444,0.9444444444444444,c42,7p5k,53.65853658536586,82.96160986453572,100.0,2021-04-14,,95.89885733468192,79.77999877929688
5sif__1__1.A__1.I,1.I,af3,0.9820837264162976,0.96,1,1.7249687910079956,0.7604920268058777,1.0,0.48529411764705893,1,0.8341969997471178,0,2022-10-12,1,428.0754677480001,30,4,0.8,0.75,c35,5sif,48.52941176470589,83.41969997471178,100.0,2016-03-09,,93.71666742960612,67.76000213623047
7aag__1__1.A__1.G_1.H,1.G,af3,0.9820395953615866,0.97,1,0.4985514283180237,0.9719512462615968,1.0,0.6794871794871795,1,0.7935202539488806,1,2021-10-06,0,546.2954536960001,40,11,1.0,0.9,c12,7aag,67.94871794871796,79.35202539488806,100.0,2018-03-14,,94.04550037384033,85.0999984741211
7kbr__1__1.B_1.C__1.EA_1.IA_1.N,1.IA,af3,0.9820281650152232,0.8075,1,1.937026143074036,0.8459959030151367,0.0,0.2571428571428571,2,0.4216449116974538,3,2021-10-06,0,489.2183255719999,34,12,0.8636363636363636,0.8636363636363636,c38,7kbr,,,,,,84.31764737297507,54.630001068115234
7zo3__1__2.A__2.B_2.C_2.G,2.G,af3,0.982003830282871,0.76,0,2.0654916763305664,0.7149321436882019,1.0,0.5454545454545454,1,0.7033183615466844,1,2023-03-08,1,401.10791283600014,26,6,1.0,0.9375,c125,7zo3,,,,,,68.10115432739258,55.91999816894531
7x0b__1__1.A__1.C_1.E_1.N,1.E,af3,0.9819775914497528,0.97,1,0.642750084400177,0.9239569306373596,1.0,0.5942028985507246,1,0.5030058219011735,3,2022-12-28,1,398.137238804,27,7,0.95,0.9047619047619048,c116,7x0b,,,,,,95.83333389847367,88.66999816894531
7sgk__1__1.A__1.B_1.C,1.B,af3,0.9819126855217962,0.96,1,0.7155320644378662,0.9263595342636108,0.0,0.32,2,0.4773072317135888,3,2022-10-05,1,279.158291532,20,8,0.8888888888888888,0.8888888888888888,c16,7sgk,32.0,47.73072317135888,64.0,2020-09-02,,89.80300102233886,73.83000183105469
8boc__1__1.A__1.B,1.B,af3,0.9818880589109324,0.96,1,0.8732468485832214,0.8980602025985718,0.0,0.8857142857142857,0,0.5094318942744889,2,2023-11-29,3,571.155527548,41,5,0.96,0.8275862068965517,c1,8boc,88.57142857142857,50.94318942744889,100.0,2018-08-08,,93.39048785698122,73.30999755859375
5s9m__1__1.A__1.C_1.I,1.C,af3,0.9818665518210627,0.96,1,1.4006837606430054,0.8528161644935608,1.0,0.4415584415584416,1,0.7695280603331796,1,2022-04-13,0,487.1177949560001,33,3,0.95,0.8636363636363636,c58,5s9m,44.15584415584416,76.95280603331796,99.0,2016-08-10,,84.78787809429747,73.4800033569336
7y4u__1__1.A__1.B,1.B,af3,0.9818371166610196,0.97,0,2.0932066440582275,0.7534632086753845,1.0,0.24528301886792453,2,0.639698759200631,2,2022-11-23,1,532.1834586360001,39,6,0.95,0.8636363636363636,c1,7y4u,24.528301886792452,63.9698759200631,100.0,2015-03-18,,94.98820436917819,82.98999786376953
7f2u__1__1.A__1.C_1.D_1.E,1.C,af3,0.9818034607095236,0.97,1,0.7795024514198303,0.8695913553237915,0.0,1.0,0,0.7109188555274496,1,2021-11-03,0,427.0294149399999,27,6,0.9523809523809523,0.8695652173913043,c106,7f2u,100.0,71.09188555274496,51.0,2015-10-14,,93.49888949924045,78.47000122070312
8e9e__1__1.A_1.B__1.I_1.J_1.K,1.I,af3,0.9817861433096564,0.975,1,0.5126571655273438,0.9463709592819214,1.0,1.0,0,0.9009488644957322,0,2022-10-26,1,382.1310264959999,24,11,1.0,1.0,c166,8e9e,100.0,90.09488644957322,100.0,2008-03-11,,96.6416670481364,91.94000244140625
8e9e__1__1.A_1.B__1.I_1.J_1.K,1.K,af3,0.9817861433096564,0.975,1,0.2263510823249817,0.990448534488678,1.0,0.38636363636363635,1,0.7141552660271049,1,2022-10-26,1,564.1347728960001,36,9,1.0,1.0,c166,8e9e,100.0,90.09488644957322,100.0,2008-03-11,,96.6416670481364,91.94000244140625
7vkf__1__1.A__1.B_1.C,1.C,af3,0.9816745917681567,0.99,1,0.1766939610242843,0.9916346669197084,1.0,0.6388888888888888,1,0.8832820529077526,0,2022-10-05,1,787.1727846799998,53,13,1.0,0.9777777777777777,c226,7vkf,39.285714285714285,90.44439390338856,50.0,2021-02-03,,98.37018887501843,92.29000091552734
7vkf__1__1.A__1.B_1.C,1.B,af3,0.9816745917681567,0.98,0,3.606143951416016,0.5086206793785095,1.0,0.39285714285714285,1,0.9044439390338855,0,2022-10-05,1,178.04773804,12,1,1.0,0.9777777777777777,c226,7vkf,39.285714285714285,90.44439390338856,50.0,2021-02-03,,98.37018887501843,92.29000091552734
8azm__1__1.A__1.C,1.C,af3,0.9816407135491748,0.96,1,0.2471098899841308,0.9602739810943604,0.0,0.703125,1,0.9114463171712405,0,2024-03-20,3,636.982185744,37,9,1.0,1.0,c43,8azm,70.3125,91.14463171712404,100.0,2020-12-02,,96.16405363340635,88.05999755859375
8azi__1__1.A__1.C,1.C,af3,0.981589074392818,0.97,1,0.3665897250175476,0.9613401889801024,1.0,0.7619047619047619,1,0.9505950064536179,0,2024-03-20,3,543.0767590559997,35,9,1.0,0.9615384615384616,c43,8azi,76.19047619047619,95.0595006453618,100.0,2020-05-06,,96.89771466936384,90.91000366210938
8iqu__1__1.A__1.B,1.B,af3,0.9815327715583098,0.98,1,0.517238974571228,0.9262237548828124,1.0,1.0,0,0.6343485411918854,2,2023-04-26,2,606.247183176,42,17,0.9393939393939394,0.8857142857142857,c769,8iqu,100.0,63.43485411918854,54.0,2016-04-06,,93.78928611392067,82.5999984741211
7kbj__1__1.B_1.C__1.L_1.M_1.O,1.O,af3,0.9815257413927492,0.7925,0,2.67823338508606,0.8385650515556335,0.0,0.28125,2,0.4255298080033229,3,2021-10-06,0,446.2125119199999,31,12,0.9,0.9,c38,7kbj,,,,,,82.11096794374528,54.560001373291016
7shh__1__1.A__1.E,1.E,af3,0.981343289859087,0.93,1,1.123328685760498,0.9262217879295348,0.0,0.26,2,0.7264294619852367,1,2022-04-13,0,219.089543276,16,2,0.9,0.9,c48,7shh,26.0,72.64294619852367,100.0,2018-10-10,,93.55312538146973,77.68000030517578
7nr5__1__1.A__1.F,1.F,af3,0.9812460087871456,0.96,1,0.4259571135044098,0.9525750875473022,0.0,0.5333333333333333,1,0.8609468014581343,0,2021-10-06,0,580.1749572120003,41,9,1.0,0.9230769230769231,c144,7nr5,53.333333333333336,86.09468014581343,100.0,2018-05-30,,94.7178045133265,79.75
8jby__1__1.A__1.C,1.C,af3,0.9811771953563964,0.96,1,0.1188348159193992,0.9378130435943604,1.0,0.34666666666666673,2,0.7755203920028555,1,2024-02-28,3,272.079706864,20,3,1.0,1.0,c773,8jby,34.66666666666667,77.55203920028555,54.0,2004-10-19,,94.40750007629394,86.69000244140625
8azp__1__1.A__1.C,1.C,af3,0.9811308259890136,0.96,1,0.2622716426849365,0.9607843160629272,1.0,0.7313432835820897,1,0.9537748614852087,0,2024-03-20,3,441.0450650040001,28,7,0.9523809523809523,0.9523809523809523,c43,8azp,73.13432835820896,95.37748614852087,100.0,2020-12-02,,96.39000020708356,89.87000274658203
7twz__1__1.A__1.G_1.K,1.G,af3,0.981068701757772,0.97,1,0.2593467831611633,0.9685108065605164,0.0,1.0,0,0.7097661606508041,1,2022-02-23,0,743.0754523260002,48,13,1.0,1.0,c503,7twz,100.0,70.9766160650804,91.0,2003-05-29,,97.37791681289673,89.55999755859375
7zo2__1__2.A__2.B_2.C_2.F,2.F,af3,0.9810382551050418,0.76,0,2.2952802181243896,0.6894347071647644,1.0,0.6119402985074627,1,0.5545431851153739,2,2023-03-08,1,438.1242911720001,28,9,1.0,0.8823529411764706,c125,7zo2,,,,,,62.00750078473772,47.88999938964844
5sau__1__1.A__1.B,1.B,af3,0.980978456955134,0.97,1,0.3502424955368042,0.9321550726890564,1.0,0.2826086956521739,2,0.8831081076933852,0,2022-06-29,0,381.108896728,28,2,1.0,0.9583333333333334,c1,5sau,28.26086956521739,88.31081076933852,56.0,2010-12-15,,95.00821386064801,88.19000244140625
8fh9__1__1.A__1.B_1.C,1.B,af3,0.9808567267953407,0.98,1,0.1077368929982185,0.9993714690208436,1.0,1.0,0,0.8664731592194325,0,2023-12-20,3,743.0754523260002,48,13,1.0,1.0,c28,8fh9,100.0,86.64731592194325,99.0,2021-02-03,,97.21916675567627,87.5199966430664
8fh9__1__1.A__1.B_1.C,1.C,af3,0.9808567267953407,0.98,1,0.259402871131897,0.9885975122451782,1.0,0.8135593220338984,0,0.8749892670959828,0,2023-12-20,3,425.01156784,28,4,1.0,1.0,c28,8fh9,100.0,86.64731592194325,99.0,2021-02-03,,97.21916675567627,87.5199966430664
8fh5__1__1.A__1.B_1.C,1.C,af3,0.9807648051794892,0.98,1,0.2530144453048706,0.985049843788147,1.0,0.7258064516129032,1,0.7997442588650739,1,2023-12-20,3,421.04564484,29,4,1.0,1.0,c28,8fh5,100.0,84.14657013645754,100.0,2011-01-19,,97.22333367665608,84.05000305175781
8fh5__1__1.A__1.B_1.C,1.B,af3,0.9807648051794892,0.98,1,0.098202496767044,0.9985822439193726,1.0,1.0,0,0.8414657013645754,0,2023-12-20,3,743.0754523260002,48,13,1.0,1.0,c28,8fh5,100.0,84.14657013645754,100.0,2011-01-19,,97.22333367665608,84.05000305175781
5ski__1__1.A__1.G,1.G,af3,0.9803945232250432,0.96,0,2.0517537593841557,0.825904369354248,1.0,0.21333333333333335,2,0.7464562003445745,1,2022-10-12,1,334.16544257600003,25,4,1.0,0.9375,c2,5ski,21.333333333333336,74.64562003445745,100.0,2016-03-09,,93.16279998779297,84.2300033569336
7wf5__1__1.A__1.C,1.C,af3,0.9802959105162304,0.97,1,0.3212266862392425,0.9388598799705504,1.0,1.0,0,0.9081804761013784,0,2022-03-02,0,532.219844144,39,4,1.0,1.0,c1,7wf5,100.0,90.81804761013784,60.0,2009-11-03,,94.77205110207582,86.7699966430664
5ske__1__1.A__1.G,1.G,af3,0.9802620251286622,0.96,0,7.546804904937744,0.25,1.0,0.13861386138613865,3,0.3048371915303767,3,2022-10-12,1,432.152158508,31,5,0.7,0.5833333333333334,c2,5ske,13.861386138613865,30.48371915303767,51.0,2012-01-25,,91.11580633348034,73.06999969482422
5sh8__1__1.A__1.E,1.E,af3,0.9802069639520424,0.96,0,7.39853048324585,0.2553191483020782,1.0,0.12,3,0.38203173838985177,3,2022-10-12,1,385.16510822800007,29,5,0.75,0.6666666666666666,c2,5sh8,12.0,38.20317383898518,40.0,2004-12-14,,91.65965507770407,82.08000183105469
8ex1__1__1.A__1.B,1.B,af3,0.9801776499951164,0.96,1,0.773232638835907,0.8956884741783142,1.0,0.1650485436893204,3,0.6281627877439719,2,2023-02-01,1,393.227708484,29,5,0.9333333333333333,0.7777777777777778,c318,8ex1,16.50485436893204,62.81627877439719,42.0,2016-02-03,,95.38310346932246,84.63999938964844
8cp7__1__1.A__1.B,1.B,af3,0.980177585165516,0.98,1,0.2443297803401947,1.0,1.0,1.0,0,0.9521631920183031,0,2023-12-27,3,309.105981188,21,5,0.8888888888888888,0.8888888888888888,c943,8cp7,100.0,95.21631920183032,99.0,2019-08-14,,98.47380865187873,96.23999786376953
7dw7__1__1.A__1.B_1.JB_1.KB_1.LB,1.B,af3,0.980020135065682,0.99,1,0.314913272857666,0.9797570705413818,1.0,1.0,0,0.9928763653633054,0,2022-01-19,0,427.0294149399999,27,6,0.9090909090909091,0.9090909090909091,c607,7dw7,100.0,99.28763653633054,100.0,2021-02-17,,94.39518596507885,80.16000366210938
8bok__1__1.A__1.B,1.B,af3,0.9800091684582758,0.96,1,0.462574154138565,0.9261669516563416,1.0,0.7236842105263157,1,0.6597325377626854,2,2023-03-08,1,495.20188766000007,37,7,0.92,0.8214285714285714,c1,8bok,72.36842105263158,65.97325377626854,100.0,2018-08-08,,94.09243258914432,72.31999969482422
7x3o__1__1.A__1.C_1.D,1.C,af3,0.9799704466787772,0.98,1,0.1926990449428558,0.9832502007484436,1.0,1.0,0,0.9493852771360952,0,2023-03-08,1,743.0754523260002,48,13,0.9666666666666667,0.9666666666666667,c28,7x3o,100.0,94.93852771360952,99.0,2004-03-23,,89.13052609092311,82.1500015258789
7x3o__1__1.A__1.C_1.D,1.D,af3,0.9799704466787772,0.94,1,0.6009441614151001,0.8607476353645325,1.0,0.46808510638297873,1,0.8900634752479817,0,2023-03-08,1,260.096105876,19,4,0.9666666666666667,0.9666666666666667,c28,7x3o,100.0,94.93852771360952,99.0,2004-03-23,,89.13052609092311,82.1500015258789
7rae__1__1.A__1.C,1.C,af3,0.979953507214619,0.69,1,0.2962979674339294,0.9926975965499878,1.0,1.0,0,0.9816017316017316,0,2022-07-27,1,290.2245802,21,0,1.0,1.0,c13,7rae,100.0,98.16017316017316,88.0,2014-08-20,,98.65952446347191,97.73999786376953
8hum__1__1.A__1.C,1.C,af3,0.979925758499295,0.76,1,0.3781682550907135,0.9675324559211732,1.0,0.2692307692307692,2,0.6189027168439317,2,2023-08-09,2,434.01617664,28,6,0.8260869565217391,0.76,c256,8hum,26.923076923076923,61.89027168439318,100.0,2009-02-17,,90.86464255196708,85.68000030517578
7qk0__1__1.A_2.A__1.B_2.E,1.B,af3,0.9797444990910952,0.895,1,1.4697374105453491,0.9196337461471558,1.0,0.43,1,0.5946906240888444,2,2022-06-15,0,546.1957729080001,38,4,1.0,0.8947368421052632,c536,7qk0,43.0,59.46906240888445,100.0,2020-04-22,,80.80342081973427,67.44000244140625
7maq__1__1.A_1.B__1.C,1.C,af3,0.9797411152191504,0.93,1,0.5663976669311523,0.9236252307891846,1.0,1.0,0,0.9062786648422475,0,2022-11-09,1,547.2352215239999,38,11,1.0,0.9333333333333333,c14,7maq,100.0,90.62786648422475,95.0,2019-09-04,,96.25579030890214,88.16999816894531
8crl__1__1.A__1.C,1.C,af3,0.9797332496808092,0.96,1,1.094334602355957,0.8477683067321777,1.0,0.2967032967032967,2,0.7137311810155991,1,2023-06-07,2,437.166765104,29,11,0.9583333333333334,0.8846153846153846,c207,8crl,29.67032967032967,71.37311810155991,73.0,2017-03-15,,94.13310425857017,84.81999969482422
7w15__1__1.A__1.C_1.D_1.E_1.F,1.C,af3,0.9795153672167802,0.97,1,1.2880289554595947,0.8573848009109497,1.0,0.9220779220779219,0,0.4269593033413564,3,2023-04-26,2,733.4612412040001,51,7,0.8571428571428571,0.8181818181818182,c409,7w15,92.2077922077922,42.69593033413564,53.0,2017-04-26,,94.97764692119523,89.27999877929688
7w15__1__1.A__1.C_1.D_1.E_1.F,1.D,af3,0.9795153672167802,0.96,1,1.297070860862732,0.7559896111488342,1.0,0.9821428571428572,0,0.4298938550694615,3,2023-04-26,2,522.9906600819999,32,8,0.8571428571428571,0.8181818181818182,c409,7w15,92.2077922077922,42.69593033413564,53.0,2017-04-26,,94.97764692119523,89.27999877929688
7x4u__1__1.A__1.B,1.B,af3,0.9795049619571388,0.97,1,1.3189908266067505,0.8291583061218262,0.0,0.62,1,0.6222069091617357,2,2023-03-08,1,391.9981528959999,20,2,0.8461538461538461,0.6470588235294118,c1007,7x4u,62.0,62.22069091617357,47.0,2014-05-07,,95.0625,85.54000091552734
7lk0__1__1.A_2.A__1.D,1.D,af3,0.97945261109022,0.965,1,0.5932884812355042,0.9164766073226928,0.0,0.6111111111111112,1,0.8081593374069116,1,2022-02-16,0,372.072252134,25,6,0.9,0.8571428571428571,c220,7lk0,61.111111111111114,80.81593374069116,100.0,2021-01-06,,91.03040008544922,71.86000061035156
5sgx__1__1.A__1.G,1.G,af3,0.9794487863887889,0.96,1,0.2916933596134186,0.9863150715827942,1.0,0.5384615384615384,1,0.9128286754096444,0,2022-10-12,1,394.18412733200006,28,4,0.9375,0.8823529411764706,c2,5sgx,53.84615384615385,91.28286754096445,100.0,2016-03-09,,92.67178562709263,82.0
7ex2__1__1.A__1.C_1.D_1.E,1.E,af3,0.9790337834717552,0.92,0,5.43931770324707,0.3425572514533996,0.0,0.1896551724137931,2,0.2603484564935144,3,2022-02-16,0,427.155035992,30,7,0.8,0.6666666666666666,c151,7ex2,,,,,,86.97966690063477,67.22000122070312
7raf__1__1.A__1.C,1.C,af3,0.9787783219304071,0.695,1,0.6998803615570068,0.9356223344802856,1.0,1.0,0,0.9536787105915693,0,2022-07-27,1,314.2245802,23,1,1.0,1.0,c13,7raf,100.0,95.36787105915693,82.0,2013-12-25,,97.58173934273098,87.69000244140625
7rrb__1__1.A__1.C,1.C,af3,0.9787746531952414,0.97,1,0.4212101399898529,0.9600231647491456,1.0,0.23076923076923075,2,0.5698756509064525,2,2022-03-16,0,388.158706132,29,5,0.9047619047619048,0.8636363636363636,c299,7rrb,23.076923076923077,56.987565090645255,100.0,2020-08-26,,93.6313792261584,81.72000122070312
7w8v__1__1.A__1.B_1.D,1.B,af3,0.9787638650650068,0.97,1,0.7336618900299072,0.8930995464324951,0.0,1.0,0,0.8158604090723527,1,2022-10-19,1,261.982982364,14,5,0.8571428571428571,0.8571428571428571,c311,7w8v,100.0,81.58604090723527,76.0,2016-05-11,,94.6207139151437,91.05999755859375
7w8v__1__1.A__1.B_1.D,1.D,af3,0.9787638650650068,0.97,1,0.3717795312404632,0.9385342597961426,1.0,1.0,0,0.8885304099181378,0,2022-10-19,1,204.089877624,15,3,0.8571428571428571,0.8571428571428571,c311,7w8v,100.0,81.58604090723527,76.0,2016-05-11,,94.6207139151437,91.05999755859375
8fjy__1__1.A__1.B_1.C,1.C,af3,0.9787070800782572,0.95,1,1.0012556314468384,0.8602564334869385,1.0,0.45,1,0.6363777645573166,2,2023-09-06,2,441.164833456,32,10,0.7647058823529411,0.7647058823529411,c111,8fjy,100.0,87.05035112423106,100.0,2021-03-31,,90.67843723297119,72.66000366210938
8fjy__1__1.A__1.B_1.C,1.B,af3,0.9787070800782572,0.97,1,0.6606611609458923,0.92333984375,1.0,1.0,0,0.8705035112423105,0,2023-09-06,2,284.04204916582,18,5,0.7647058823529411,0.7647058823529411,c111,8fjy,100.0,87.05035112423106,100.0,2021-03-31,,90.67843723297119,72.66000366210938
7tev__1__1.A_2.A__2.D,2.D,af3,0.9786992505020402,0.955,1,0.6746082305908203,0.906636655330658,1.0,0.2826086956521739,2,0.7568652595951854,1,2022-04-06,0,388.103552262,26,8,0.9473684210526315,0.9,c709,7tev,28.26086956521739,75.68652595951853,100.0,2021-01-06,,90.02269216684195,71.26000213623047
8ex2__1__1.A__1.B,1.B,af3,0.9785812720163384,0.97,1,0.2239835262298584,0.9585776925086976,1.0,0.12903225806451613,3,0.7019961931864906,1,2023-02-01,1,355.09324666400005,26,2,0.9444444444444444,0.9444444444444444,c1,8ex2,12.903225806451612,70.19961931864907,43.0,2021-05-19,,96.4196152320275,91.83999633789062
8bt2__1__1.A__1.M,1.M,af3,0.9785380258984774,0.97,1,0.2687717974185943,0.9872950911521912,1.0,0.20689655172413793,2,0.733277423534432,1,2022-12-14,1,263.032476248,17,0,1.0,0.9333333333333333,c11,8bt2,20.689655172413794,73.3277423534432,100.0,2020-11-11,,96.49529490751378,90.48999786376953
8typ__1__1.A__1.C,1.C,af3,0.9784239724219592,0.97,1,1.1360039710998535,0.825445830821991,0.0,0.33333333333333326,2,0.6472173357676911,2,2023-11-29,3,281.164045608,21,3,0.8947368421052632,0.85,c230,8typ,33.33333333333333,64.72173357676911,41.0,2012-08-22,,93.88238053094773,89.66999816894531
7z6c__1__1.A__1.B_1.C_1.D,1.D,af3,0.9783999487555196,0.98,1,0.2955742180347442,0.989928901195526,1.0,0.3291139240506329,2,0.6188847227489387,2,2022-10-12,1,401.173941596,30,5,0.9130434782608695,0.875,c66,7z6c,100.0,96.98955096411942,100.0,2020-09-30,,98.41580717025265,92.54000091552734
7z6c__1__1.A__1.B_1.C_1.D,1.C,af3,0.9783999487555196,0.97,0,2.412360429763794,0.6878882050514221,1.0,1.0,0,0.9397399777712768,0,2022-10-12,1,156.017106608,11,1,0.9130434782608695,0.875,c66,7z6c,100.0,96.98955096411942,100.0,2020-09-30,,98.41580717025265,92.54000091552734
7z6c__1__1.A__1.B_1.C_1.D,1.B,af3,0.9783999487555196,0.98,1,0.0922553017735481,0.997736394405365,1.0,1.0,0,0.9698955096411942,0,2022-10-12,1,456.1046148819999,31,7,0.9130434782608695,0.875,c66,7z6c,100.0,96.98955096411942,100.0,2020-09-30,,98.41580717025265,92.54000091552734
5sko__1__1.A__1.G,1.G,af3,0.9783475993349348,0.96,1,1.9695396423339844,0.7605527639389038,1.0,0.11827956989247312,3,0.31244623448209263,3,2022-10-12,1,410.1603571960001,31,5,0.8333333333333334,0.75,c2,5sko,11.827956989247312,31.24462344820926,100.0,2016-03-09,,92.32354883993825,80.88999938964844
7f8t__1__1.A__1.L_1.M,1.M,af3,0.9783337316206588,0.99,1,0.2017688155174255,0.9984641671180724,1.0,1.0,0,0.9458908021682576,0,2022-03-09,0,785.1571346159997,53,13,0.9655172413793104,0.9655172413793104,c411,7f8t,,,,,,98.06584901629753,89.73999786376953
8ez1__1__1.A_1.B__1.D,1.D,af3,0.9782102477861768,0.945,0,2.189328908920288,0.802173912525177,0.0,0.5344827586206896,1,0.7713978444899732,1,2023-02-22,1,354.06168745,24,5,0.8333333333333334,0.7894736842105263,c220,8ez1,53.44827586206896,77.13978444899732,100.0,2019-09-18,,86.85333363215129,61.90999984741211
